,TARGET
247856,1.0
247857,1.0
247859,1.0
116791,0.0
116800,0.0
116801,0.0
116802,1.0
247876,0.0
247880,1.0
116810,0.0
116815,1.0
247887,1.0
116818,0.0
116824,1.0
247899,1.0
116829,0.0
247902,0.0
247905,0.0
247910,1.0
116845,1.0
247918,1.0
116847,0.0
247925,0.0
247927,0.0
116862,0.0
116863,1.0
247937,0.0
116870,0.0
247944,1.0
247945,0.0
247951,0.0
247954,0.0
247957,1.0
247959,1.0
116888,1.0
116894,0.0
247968,0.0
247972,1.0
116902,1.0
247975,1.0
247976,1.0
116920,0.0
247992,1.0
116922,1.0
247993,1.0
248003,0.0
248009,0.0
248010,1.0
248014,0.0
116945,0.0
116946,1.0
248024,0.0
116955,1.0
248027,1.0
116962,1.0
248034,1.0
248040,0.0
116969,0.0
116970,0.0
248042,0.0
248044,0.0
116973,0.0
116972,0.0
248047,1.0
116984,1.0
116986,0.0
116987,1.0
116988,0.0
248062,0.0
116991,0.0
116995,0.0
117003,0.0
248077,1.0
117013,0.0
248087,0.0
248092,1.0
248096,1.0
117029,1.0
117030,1.0
117032,0.0
117034,1.0
117037,0.0
117043,0.0
117046,0.0
248121,1.0
248122,0.0
248124,1.0
117053,1.0
117054,0.0
248130,1.0
248131,0.0
248132,0.0
248137,1.0
117069,1.0
117079,1.0
248152,1.0
248154,1.0
117084,1.0
248158,1.0
248159,1.0
248160,1.0
248161,0.0
248165,1.0
117094,0.0
248171,0.0
248180,1.0
117116,0.0
248199,0.0
117127,1.0
117128,1.0
248202,0.0
117136,0.0
248209,0.0
248211,0.0
117148,0.0
248222,0.0
248223,0.0
117150,1.0
117153,1.0
117155,0.0
117158,1.0
117159,0.0
117160,1.0
117164,1.0
248236,1.0
248240,0.0
248242,0.0
117176,1.0
117177,0.0
248260,1.0
117189,0.0
248270,1.0
117199,0.0
248281,0.0
117210,0.0
248284,1.0
117218,1.0
117226,0.0
117232,0.0
117233,0.0
248305,0.0
117235,1.0
117236,0.0
248306,1.0
248313,0.0
117250,1.0
117256,1.0
248332,0.0
248336,0.0
117268,1.0
248340,1.0
117276,1.0
248349,1.0
248348,1.0
248355,0.0
117285,1.0
248371,0.0
248374,0.0
117305,0.0
117307,0.0
117312,0.0
117313,1.0
117314,1.0
248388,0.0
117322,1.0
248395,0.0
117335,1.0
117338,1.0
117339,1.0
117342,1.0
117343,1.0
248420,1.0
248423,0.0
117351,1.0
248425,0.0
117354,0.0
248428,1.0
248429,0.0
117357,0.0
248431,0.0
248432,0.0
117361,1.0
248435,1.0
248438,1.0
117368,1.0
248447,0.0
248449,0.0
248450,0.0
248451,1.0
248456,0.0
248459,1.0
117392,1.0
117393,1.0
248473,0.0
117401,0.0
117402,1.0
117405,1.0
248480,0.0
117415,1.0
117419,1.0
248495,0.0
248496,1.0
117427,0.0
248506,1.0
248516,1.0
248521,0.0
248522,1.0
117452,1.0
248526,0.0
117459,1.0
117467,1.0
248543,0.0
117473,1.0
248547,0.0
248555,1.0
248556,0.0
248557,1.0
248558,0.0
248561,0.0
117489,1.0
248565,0.0
117495,1.0
117496,1.0
248569,0.0
117497,0.0
117502,1.0
248575,1.0
117504,0.0
248579,1.0
117508,1.0
117511,0.0
117520,1.0
117521,0.0
117530,0.0
248607,1.0
248609,0.0
117537,0.0
117544,1.0
248619,0.0
248621,1.0
248623,1.0
117552,1.0
117553,1.0
248627,0.0
117556,0.0
248629,1.0
117559,0.0
248636,1.0
117565,0.0
248639,1.0
117570,1.0
248648,0.0
248652,0.0
248658,1.0
248663,0.0
248664,0.0
248665,1.0
117603,0.0
117608,0.0
248680,1.0
117612,1.0
248685,0.0
117616,0.0
248696,0.0
117624,0.0
248709,1.0
248713,0.0
248719,0.0
248720,0.0
117651,0.0
117654,1.0
117657,1.0
117664,1.0
117669,0.0
248742,1.0
248747,1.0
248750,0.0
248751,1.0
117699,0.0
117717,0.0
248800,0.0
117734,0.0
248806,1.0
117741,0.0
248817,1.0
117747,0.0
117750,0.0
248823,1.0
117752,0.0
117753,0.0
248827,1.0
248831,0.0
117762,0.0
117765,1.0
248840,0.0
117772,0.0
248847,1.0
117778,1.0
248853,0.0
117783,1.0
248857,1.0
248858,1.0
117793,0.0
248872,1.0
117801,1.0
117803,0.0
248883,0.0
117812,0.0
117816,1.0
248888,1.0
117823,0.0
117824,1.0
117826,1.0
248900,1.0
117833,0.0
117835,0.0
248908,1.0
248909,0.0
117836,1.0
248913,1.0
117842,1.0
248919,1.0
117848,1.0
248924,1.0
248927,0.0
248931,1.0
248934,1.0
248941,1.0
117874,0.0
117878,1.0
117882,0.0
117885,1.0
117902,0.0
248976,0.0
117912,0.0
248990,0.0
117918,0.0
117920,0.0
117928,0.0
117937,1.0
117944,0.0
249019,1.0
117948,1.0
249021,1.0
249023,0.0
117954,0.0
117956,0.0
117958,1.0
249033,1.0
117961,1.0
117962,1.0
249036,0.0
249037,1.0
117966,0.0
249039,0.0
117970,1.0
117971,1.0
117972,0.0
249044,1.0
249048,0.0
117976,1.0
117985,0.0
117986,0.0
249058,0.0
249059,1.0
117990,0.0
249065,0.0
117993,0.0
249067,0.0
249066,1.0
118012,1.0
249086,0.0
118014,1.0
249089,0.0
118018,0.0
118027,0.0
249104,0.0
118043,1.0
249119,0.0
249120,1.0
118053,1.0
249132,1.0
249137,0.0
249139,1.0
118072,1.0
249144,1.0
118074,1.0
249153,1.0
249155,1.0
118086,0.0
249158,1.0
249161,1.0
249162,1.0
118096,1.0
118098,1.0
249173,0.0
118107,0.0
249186,1.0
118114,1.0
249189,1.0
118118,1.0
249191,0.0
118121,0.0
249198,1.0
249201,1.0
118132,0.0
118135,1.0
249208,1.0
118137,1.0
118138,1.0
118143,0.0
249215,0.0
249221,0.0
249223,1.0
249227,0.0
118156,0.0
249231,0.0
118165,1.0
249238,0.0
249250,0.0
118187,1.0
249260,1.0
249267,1.0
249269,1.0
118198,0.0
118201,0.0
118204,1.0
118208,0.0
249281,0.0
118209,1.0
249280,1.0
249283,1.0
118232,1.0
249305,1.0
118233,1.0
249308,1.0
249309,0.0
118237,1.0
249311,0.0
249319,1.0
249320,0.0
118250,0.0
249333,1.0
249334,0.0
118264,1.0
249339,1.0
249344,0.0
249346,0.0
249347,0.0
118277,1.0
118278,0.0
118280,0.0
249354,1.0
118289,1.0
249361,1.0
249364,1.0
249368,1.0
249369,0.0
249375,1.0
249376,0.0
118314,1.0
249387,1.0
249389,0.0
118320,1.0
249398,1.0
118331,1.0
118334,0.0
118338,1.0
249419,1.0
118353,1.0
118356,1.0
118360,0.0
249433,0.0
249432,1.0
249441,1.0
249442,0.0
249443,0.0
249450,0.0
118379,1.0
249455,0.0
118390,0.0
249464,1.0
249468,0.0
118407,1.0
249479,1.0
118408,1.0
249485,0.0
249486,0.0
118413,1.0
118415,1.0
118418,0.0
249491,0.0
118420,0.0
118421,0.0
118426,0.0
118427,0.0
249502,0.0
249503,1.0
249504,0.0
118436,0.0
249510,1.0
118449,1.0
118454,1.0
118456,0.0
249534,1.0
249538,0.0
249541,1.0
249543,0.0
118472,1.0
249545,1.0
118474,1.0
118475,1.0
118473,1.0
118477,0.0
249550,1.0
249547,1.0
249552,1.0
249568,0.0
249572,0.0
249579,1.0
249580,0.0
118507,1.0
249585,1.0
249586,0.0
249588,1.0
249589,1.0
118521,0.0
249601,0.0
249607,1.0
118539,1.0
249611,1.0
249616,1.0
118545,1.0
118546,1.0
249630,1.0
249637,0.0
118566,0.0
118577,1.0
249660,0.0
118617,0.0
118623,0.0
249697,0.0
249699,1.0
249715,1.0
249721,1.0
118651,0.0
118655,1.0
118657,0.0
249734,0.0
249736,0.0
249740,1.0
249743,1.0
118673,0.0
249753,1.0
118687,0.0
249761,0.0
118689,1.0
118694,0.0
249777,0.0
249781,0.0
249782,0.0
118717,1.0
249794,1.0
249796,0.0
249802,1.0
118732,1.0
118734,0.0
249808,0.0
118739,1.0
118747,0.0
249821,0.0
118753,1.0
118759,0.0
118768,0.0
118772,1.0
118781,1.0
118782,1.0
118791,0.0
118793,0.0
249866,1.0
118795,0.0
249868,0.0
118796,1.0
118804,0.0
249879,1.0
118810,1.0
118812,1.0
249886,1.0
118834,1.0
249909,0.0
118838,1.0
118839,0.0
118855,1.0
118858,1.0
249931,0.0
249938,1.0
249943,1.0
118877,1.0
249955,0.0
118883,1.0
118900,1.0
118910,1.0
118921,1.0
249998,0.0
118929,1.0
250003,1.0
118933,0.0
250011,0.0
118940,1.0
250013,1.0
118949,1.0
118961,1.0
250040,0.0
118979,0.0
118987,0.0
250060,1.0
118993,0.0
250084,1.0
250085,1.0
250087,1.0
119017,1.0
119018,0.0
250095,0.0
119027,0.0
250100,1.0
250101,0.0
250102,0.0
250114,0.0
250115,1.0
119044,0.0
119045,1.0
250121,1.0
250123,1.0
250126,0.0
250136,1.0
119064,1.0
119067,1.0
119084,0.0
250161,1.0
119091,1.0
119092,1.0
250166,1.0
250170,1.0
250172,1.0
119105,0.0
250178,0.0
250179,0.0
250180,1.0
250181,1.0
119114,0.0
119119,1.0
250202,0.0
119130,1.0
250206,0.0
250209,0.0
250215,0.0
250221,0.0
119151,1.0
250224,0.0
250226,0.0
119154,0.0
250230,0.0
119159,1.0
250236,1.0
119166,0.0
250244,1.0
250245,0.0
119174,0.0
119181,1.0
250256,0.0
250267,1.0
119202,0.0
250276,0.0
119205,0.0
250279,1.0
250286,0.0
119216,0.0
250288,1.0
250299,1.0
250302,1.0
119237,1.0
250310,1.0
119241,1.0
250326,1.0
250334,1.0
119263,0.0
250335,0.0
250340,1.0
119271,0.0
250345,1.0
119274,0.0
250351,0.0
119280,0.0
119283,0.0
250355,1.0
119285,0.0
250358,0.0
250361,1.0
250363,0.0
119297,1.0
119301,1.0
119308,1.0
119318,1.0
119323,0.0
250396,1.0
119325,1.0
119326,1.0
250399,0.0
119328,1.0
250402,0.0
250404,1.0
119336,1.0
250409,0.0
119341,1.0
119342,0.0
119348,1.0
119360,0.0
119368,1.0
250443,0.0
250449,1.0
119381,0.0
119386,0.0
250460,0.0
119390,1.0
119391,1.0
119393,1.0
250467,0.0
250468,1.0
119397,1.0
119401,1.0
119402,0.0
250476,0.0
119407,1.0
119411,0.0
250486,0.0
119415,0.0
250498,0.0
119432,1.0
119434,0.0
250508,1.0
250511,1.0
250513,1.0
119446,0.0
119447,1.0
119448,0.0
250520,1.0
119450,0.0
250526,1.0
119459,1.0
250536,0.0
119467,1.0
250541,0.0
250544,1.0
119473,0.0
250546,0.0
250548,1.0
119479,0.0
119483,1.0
250560,0.0
119491,1.0
119493,0.0
250568,0.0
119497,0.0
119500,0.0
250572,1.0
119505,0.0
250581,0.0
119511,1.0
250596,0.0
250597,0.0
250600,1.0
119534,0.0
119536,0.0
119540,0.0
119541,0.0
119545,1.0
119547,1.0
250636,0.0
119577,0.0
250659,1.0
119590,0.0
250664,1.0
250665,1.0
250669,0.0
250672,0.0
250674,1.0
250677,0.0
119606,1.0
250688,0.0
250697,0.0
119627,1.0
250701,0.0
250702,0.0
250703,0.0
119636,1.0
250709,1.0
119640,0.0
119641,1.0
250712,1.0
119643,1.0
250717,1.0
250729,0.0
250739,0.0
119667,1.0
119669,1.0
119673,1.0
250750,0.0
119684,0.0
250759,0.0
250760,1.0
250770,0.0
250773,0.0
119702,0.0
119704,0.0
119705,0.0
250777,1.0
119709,0.0
250786,0.0
119716,1.0
250791,0.0
119721,0.0
250796,0.0
119727,1.0
250801,1.0
119729,1.0
250803,1.0
119740,1.0
119745,0.0
119746,1.0
119748,1.0
119749,1.0
250822,1.0
250825,0.0
119754,0.0
119755,0.0
250828,1.0
119761,0.0
250833,1.0
119765,1.0
250846,0.0
119774,1.0
250848,1.0
250849,0.0
119783,0.0
250864,1.0
119793,0.0
250867,0.0
119797,0.0
119805,0.0
119806,1.0
250879,0.0
250885,0.0
119818,0.0
250893,1.0
119829,0.0
250904,0.0
250907,0.0
119844,0.0
250917,1.0
250924,1.0
119859,0.0
250933,1.0
250936,0.0
119864,1.0
250943,1.0
119872,0.0
250946,1.0
250954,0.0
119883,0.0
119888,0.0
250963,0.0
250965,1.0
250969,0.0
250971,1.0
250988,0.0
250992,0.0
251000,0.0
119934,0.0
251016,1.0
251017,1.0
119950,1.0
251027,1.0
251030,0.0
251037,0.0
119975,0.0
251052,0.0
119980,1.0
119981,1.0
119984,1.0
119987,0.0
119995,1.0
119997,0.0
251076,1.0
251079,1.0
251082,0.0
251093,0.0
120024,1.0
120025,1.0
120028,1.0
120030,1.0
120032,1.0
120033,0.0
120037,1.0
251110,1.0
251112,1.0
251125,0.0
120056,0.0
120057,0.0
251129,1.0
251136,0.0
251137,0.0
120064,0.0
251142,1.0
251146,0.0
120076,0.0
120078,1.0
251156,0.0
120088,0.0
120089,1.0
120091,0.0
120093,0.0
251165,1.0
120099,0.0
120103,0.0
251177,1.0
251180,1.0
251190,1.0
251195,0.0
251197,1.0
251198,1.0
251205,0.0
120136,1.0
251217,1.0
120147,0.0
120153,0.0
120161,0.0
251236,0.0
120165,0.0
120166,0.0
251239,0.0
120168,0.0
251241,1.0
120177,1.0
120181,0.0
120183,1.0
251257,1.0
120187,0.0
120191,1.0
251264,1.0
120194,0.0
120195,0.0
251269,0.0
251271,1.0
251276,0.0
120204,0.0
251279,0.0
120212,1.0
120215,1.0
251295,1.0
120224,0.0
120225,1.0
251307,0.0
120237,1.0
120240,0.0
251319,0.0
120249,1.0
120251,1.0
120257,1.0
120262,0.0
120272,1.0
251349,0.0
120278,0.0
120277,1.0
120281,1.0
251358,1.0
120288,0.0
251363,1.0
251364,1.0
251365,0.0
251372,0.0
251378,1.0
120307,0.0
120309,0.0
251382,0.0
120317,0.0
251398,1.0
120330,0.0
251403,1.0
120333,1.0
120337,1.0
120342,0.0
251421,1.0
120352,1.0
120354,1.0
120356,1.0
251432,1.0
120369,1.0
251448,0.0
120377,0.0
120388,0.0
120389,0.0
251462,1.0
120393,0.0
120395,1.0
120396,0.0
120399,0.0
120411,1.0
120412,1.0
120413,1.0
251488,1.0
251494,1.0
120426,1.0
120429,1.0
251502,0.0
120430,1.0
251505,0.0
251518,1.0
251525,1.0
120455,0.0
120456,0.0
120462,0.0
251540,0.0
120468,1.0
251547,0.0
251548,0.0
120483,1.0
120494,1.0
251570,0.0
251571,1.0
120498,1.0
120503,0.0
251581,1.0
120527,1.0
251600,1.0
251601,0.0
120538,1.0
251612,0.0
251615,0.0
120545,0.0
120548,1.0
120551,1.0
251630,0.0
251636,1.0
251647,1.0
251658,0.0
120589,1.0
251663,0.0
120594,1.0
251670,1.0
120605,0.0
120610,1.0
251683,1.0
251682,1.0
120614,0.0
120630,0.0
120635,0.0
251713,1.0
120648,0.0
120653,0.0
120661,1.0
251737,1.0
120674,1.0
251747,0.0
251760,0.0
251763,0.0
120699,0.0
251772,0.0
251776,1.0
120710,0.0
251784,1.0
120713,1.0
120714,1.0
120717,1.0
251790,0.0
251801,1.0
120746,1.0
120747,1.0
120762,1.0
120764,1.0
120765,1.0
251845,1.0
120777,1.0
251861,0.0
251862,1.0
120794,0.0
251879,1.0
251887,0.0
251893,1.0
251898,1.0
251899,0.0
251900,0.0
251901,1.0
251905,0.0
251908,1.0
251913,0.0
251919,0.0
120848,0.0
251920,1.0
120852,0.0
120856,1.0
120863,1.0
251938,1.0
120868,1.0
251947,0.0
120875,0.0
120879,1.0
251963,1.0
251964,0.0
120896,1.0
251971,0.0
120907,1.0
251985,0.0
251987,0.0
251995,0.0
120927,0.0
252000,0.0
120929,0.0
120933,1.0
252007,1.0
252009,0.0
252012,1.0
120943,1.0
252017,1.0
120951,0.0
120959,0.0
120965,1.0
252039,1.0
252042,1.0
252061,1.0
252065,1.0
252066,0.0
120995,0.0
252075,0.0
252076,1.0
252080,1.0
252081,0.0
121012,0.0
252086,0.0
252089,1.0
252096,0.0
121029,0.0
252102,1.0
121041,0.0
252114,1.0
252122,1.0
121052,1.0
252130,1.0
252135,0.0
252139,1.0
121069,0.0
252143,0.0
121076,1.0
121077,0.0
121078,1.0
121084,0.0
121088,1.0
252165,0.0
121094,0.0
121096,0.0
252177,0.0
252187,0.0
252188,0.0
121117,0.0
121116,1.0
252196,1.0
121132,0.0
252204,0.0
252206,1.0
252211,0.0
252216,1.0
121144,1.0
252218,1.0
252219,0.0
252224,1.0
252225,1.0
121162,0.0
252240,1.0
121173,1.0
252246,0.0
121175,1.0
252251,1.0
252256,0.0
252259,1.0
252266,0.0
121217,0.0
252290,0.0
121222,1.0
121224,0.0
252301,1.0
121230,0.0
121232,0.0
252306,0.0
121236,1.0
121238,0.0
121240,0.0
121250,0.0
252327,0.0
252328,1.0
252330,1.0
121260,1.0
121262,1.0
252341,1.0
121269,1.0
252343,0.0
252347,1.0
252349,0.0
121279,1.0
252352,1.0
121283,0.0
252355,0.0
121284,1.0
121286,0.0
121289,1.0
252362,0.0
252364,0.0
121302,1.0
252377,0.0
252379,0.0
121309,1.0
121311,0.0
252387,0.0
252389,1.0
252399,1.0
252407,0.0
252412,1.0
121344,0.0
121348,0.0
121349,1.0
121355,1.0
252434,1.0
121365,0.0
121366,0.0
252444,0.0
121388,0.0
121391,0.0
121392,1.0
252473,1.0
252475,0.0
121405,1.0
121411,1.0
121413,1.0
252488,0.0
121417,0.0
252490,0.0
252496,0.0
121425,0.0
121429,1.0
252503,1.0
121432,0.0
121438,0.0
252510,1.0
252512,1.0
121439,1.0
121442,1.0
252531,0.0
252533,1.0
121471,0.0
121472,0.0
121476,0.0
252554,0.0
121487,1.0
121488,0.0
121491,1.0
252567,0.0
121495,1.0
252570,0.0
121501,0.0
252578,0.0
121507,0.0
121506,1.0
121514,1.0
252587,1.0
121516,0.0
252588,1.0
121518,0.0
252591,0.0
121519,0.0
252597,1.0
252598,1.0
121527,0.0
121528,1.0
252604,1.0
252605,1.0
121538,0.0
121539,0.0
121543,1.0
252619,1.0
252620,1.0
121549,0.0
121550,0.0
121552,0.0
252626,1.0
121555,0.0
121561,0.0
121566,0.0
121572,1.0
121577,1.0
121578,0.0
252655,0.0
252657,0.0
121594,0.0
121597,1.0
121600,0.0
252687,0.0
121616,0.0
121619,0.0
121620,0.0
121625,1.0
121629,1.0
252704,0.0
121632,1.0
121636,1.0
121643,1.0
252717,1.0
252719,0.0
121651,1.0
252730,0.0
121660,0.0
252732,0.0
252740,0.0
121679,1.0
252755,0.0
252757,1.0
252758,1.0
252761,0.0
252765,0.0
121694,0.0
252767,0.0
121695,1.0
121700,1.0
252772,1.0
252774,1.0
121705,1.0
121707,0.0
252780,1.0
252779,1.0
252782,1.0
121713,1.0
252787,1.0
252792,0.0
121721,1.0
121738,0.0
252816,1.0
121745,0.0
252820,0.0
252832,1.0
121769,0.0
121772,1.0
252849,1.0
121781,0.0
252857,0.0
121787,1.0
252867,1.0
121796,0.0
121807,0.0
252885,0.0
252897,0.0
121825,0.0
252899,0.0
121827,1.0
121828,1.0
252909,0.0
252914,1.0
252932,0.0
121877,0.0
121887,0.0
121901,0.0
121902,1.0
252980,0.0
252981,0.0
121910,1.0
121914,0.0
121916,0.0
252995,1.0
252996,0.0
121928,0.0
253002,0.0
253016,0.0
121951,0.0
121952,0.0
121955,1.0
121958,1.0
121961,1.0
253036,1.0
121977,0.0
121978,1.0
253051,1.0
253052,1.0
253053,0.0
253061,0.0
253064,0.0
121992,0.0
121993,1.0
121995,0.0
253071,0.0
253078,0.0
122014,0.0
122023,0.0
122030,1.0
253117,0.0
122046,1.0
122048,1.0
253121,0.0
122053,0.0
122058,0.0
253133,1.0
253143,0.0
122072,1.0
253151,0.0
122084,1.0
122088,0.0
253162,0.0
122109,0.0
122114,1.0
122115,1.0
122117,0.0
253197,1.0
253200,0.0
122132,0.0
122133,0.0
253207,1.0
122136,1.0
122137,1.0
122139,0.0
253212,0.0
253217,0.0
122145,0.0
253219,1.0
253225,0.0
122154,1.0
122162,1.0
253235,0.0
253236,0.0
122172,0.0
253247,1.0
122184,0.0
122190,1.0
122197,0.0
253279,0.0
122223,0.0
253296,0.0
122226,1.0
253303,0.0
122232,1.0
253308,1.0
253311,0.0
122240,0.0
122242,0.0
253315,1.0
122253,0.0
122261,0.0
122263,1.0
253339,1.0
122271,0.0
122272,0.0
122274,0.0
122276,0.0
253348,1.0
122279,1.0
253353,0.0
253354,1.0
253359,0.0
253362,1.0
253363,1.0
122293,1.0
122294,1.0
122297,1.0
122302,1.0
122305,1.0
253386,0.0
253387,1.0
122318,1.0
122322,1.0
253395,1.0
122324,0.0
122326,1.0
122328,0.0
122333,1.0
122344,0.0
253416,1.0
122349,1.0
253431,0.0
253432,1.0
122369,0.0
253445,1.0
122376,0.0
122377,0.0
253448,0.0
122378,1.0
253457,0.0
122388,1.0
122389,1.0
253462,1.0
253468,0.0
253469,1.0
122404,0.0
253478,1.0
253481,1.0
253484,1.0
122420,0.0
253492,0.0
253495,0.0
122424,0.0
122426,0.0
122427,0.0
253500,0.0
122432,1.0
122442,1.0
253515,0.0
253516,1.0
122449,1.0
253522,1.0
253541,1.0
122470,0.0
122479,0.0
253551,1.0
253553,0.0
122480,1.0
122487,1.0
122489,0.0
253562,0.0
122491,0.0
122490,0.0
253567,1.0
122500,1.0
122502,0.0
122504,1.0
253583,0.0
253585,1.0
122516,1.0
253591,0.0
122525,1.0
253598,0.0
122527,0.0
253609,1.0
253610,0.0
122539,0.0
122542,0.0
122545,0.0
122547,1.0
122552,1.0
122556,0.0
253629,1.0
122562,1.0
122564,1.0
122567,1.0
253642,1.0
253644,0.0
122573,0.0
122578,1.0
122581,1.0
253655,1.0
253664,0.0
122594,0.0
122595,1.0
253668,0.0
253673,1.0
122610,0.0
122620,0.0
122630,1.0
122632,1.0
122636,0.0
122642,0.0
253714,1.0
253718,1.0
253719,0.0
122648,1.0
253723,0.0
122653,1.0
253732,1.0
122677,0.0
122678,0.0
253761,0.0
122690,0.0
122694,0.0
122697,0.0
253778,0.0
122711,0.0
253785,1.0
122715,0.0
253788,1.0
253791,0.0
253794,0.0
253800,0.0
122729,0.0
253808,1.0
122737,1.0
253813,0.0
253814,0.0
253834,0.0
122764,0.0
122765,0.0
253839,1.0
253841,1.0
253844,1.0
253846,0.0
122776,1.0
253850,0.0
122780,0.0
253854,0.0
253855,0.0
122789,1.0
122792,1.0
122793,0.0
122796,0.0
253868,1.0
122800,1.0
253876,0.0
253878,1.0
122812,1.0
122815,1.0
122819,1.0
253893,0.0
122822,1.0
122825,0.0
253899,0.0
122830,0.0
122832,1.0
122834,0.0
253909,0.0
122840,1.0
122847,0.0
253925,0.0
253928,1.0
253929,0.0
253936,1.0
122865,1.0
122866,1.0
253940,1.0
253941,0.0
122870,0.0
122875,0.0
253947,1.0
253949,1.0
122881,1.0
253954,0.0
253957,1.0
253966,0.0
122896,0.0
122901,0.0
122902,1.0
253978,0.0
122909,1.0
122915,1.0
122916,0.0
122919,0.0
254010,0.0
122954,0.0
122956,0.0
254032,0.0
122964,1.0
122966,1.0
254050,0.0
254060,0.0
254061,1.0
123005,1.0
123013,0.0
254090,0.0
254098,0.0
254103,0.0
123032,0.0
254111,0.0
254114,0.0
254118,0.0
254122,1.0
123053,0.0
123060,1.0
254136,1.0
254141,1.0
123070,0.0
254145,0.0
123075,1.0
123081,0.0
123082,0.0
123084,1.0
123087,1.0
254160,1.0
123090,0.0
254166,1.0
254174,0.0
254176,1.0
254177,0.0
254182,1.0
254192,0.0
254207,1.0
123136,0.0
123140,0.0
123150,1.0
123167,0.0
254240,1.0
123169,0.0
254242,0.0
123170,1.0
123174,1.0
123175,1.0
123177,1.0
123179,0.0
254255,0.0
254261,1.0
254262,0.0
254263,0.0
254266,1.0
123206,0.0
254279,0.0
123208,0.0
254280,0.0
123224,1.0
254300,1.0
123231,1.0
123232,1.0
123239,1.0
254314,1.0
254316,1.0
123247,1.0
123253,1.0
254344,0.0
123277,0.0
254351,0.0
254352,1.0
123281,1.0
254357,1.0
123286,0.0
254366,1.0
254371,0.0
254372,1.0
254377,1.0
123306,1.0
254379,0.0
123308,0.0
123309,1.0
123322,1.0
123324,0.0
123326,1.0
123327,1.0
254402,0.0
123331,1.0
254406,1.0
123338,1.0
254417,0.0
123352,1.0
254428,1.0
123358,0.0
254435,0.0
123367,0.0
123368,1.0
254440,1.0
254452,1.0
254454,0.0
123393,0.0
123394,1.0
254468,0.0
123398,1.0
123411,0.0
254484,0.0
123412,0.0
123414,1.0
254487,0.0
123413,1.0
123417,1.0
254490,1.0
254495,1.0
254499,1.0
123438,1.0
123439,0.0
254513,0.0
123442,0.0
254514,1.0
254517,0.0
123449,0.0
123455,0.0
123461,1.0
123463,1.0
254539,1.0
123467,1.0
254542,0.0
254551,1.0
254553,0.0
123485,0.0
254562,0.0
254563,0.0
123493,0.0
254568,1.0
123499,0.0
123502,0.0
123506,1.0
123515,0.0
123522,1.0
123536,0.0
123537,0.0
123543,0.0
123547,1.0
123548,0.0
254620,0.0
254622,0.0
123553,1.0
254635,1.0
123571,1.0
254645,0.0
123578,0.0
123580,0.0
123582,0.0
123583,0.0
254671,0.0
123600,1.0
254675,0.0
254677,0.0
123608,0.0
123609,1.0
123611,1.0
123615,1.0
254688,1.0
254692,0.0
123626,1.0
123628,1.0
254706,0.0
123637,0.0
123639,1.0
254715,1.0
254716,0.0
123652,0.0
123653,0.0
123656,1.0
123657,0.0
254732,1.0
254733,0.0
123661,1.0
254737,0.0
123670,1.0
123671,0.0
123672,1.0
123674,1.0
123680,1.0
123685,0.0
254758,0.0
254760,1.0
123690,1.0
123691,1.0
123713,1.0
123716,1.0
123721,1.0
123741,1.0
254819,1.0
254820,0.0
254823,0.0
254825,1.0
254828,1.0
123759,1.0
123760,0.0
254836,1.0
254838,1.0
254841,0.0
254847,0.0
123777,1.0
254849,1.0
254854,0.0
254860,1.0
123795,1.0
254870,1.0
254872,1.0
254874,0.0
254879,0.0
123815,1.0
254895,1.0
123830,1.0
254903,1.0
254913,0.0
123845,1.0
123850,1.0
254926,1.0
254934,1.0
123865,1.0
123870,0.0
254947,1.0
123883,1.0
254966,1.0
123896,0.0
123898,0.0
254973,1.0
123906,0.0
254979,1.0
254989,1.0
123918,0.0
254994,1.0
123933,0.0
123945,0.0
123947,1.0
255024,1.0
255026,1.0
123956,1.0
123958,0.0
123959,1.0
123965,0.0
123970,1.0
255044,1.0
123974,1.0
255047,1.0
123977,1.0
123982,0.0
123985,0.0
255065,0.0
255066,0.0
123999,0.0
255071,1.0
255074,0.0
255075,1.0
255077,1.0
124007,0.0
255082,0.0
124011,1.0
124014,0.0
255090,0.0
124019,0.0
124020,1.0
124023,0.0
124024,0.0
124028,0.0
124031,0.0
255106,0.0
124041,1.0
124042,0.0
124043,0.0
124044,1.0
255124,1.0
124054,1.0
124060,1.0
124062,1.0
255136,1.0
255146,0.0
124081,0.0
255153,0.0
255155,0.0
124089,0.0
255164,1.0
255167,0.0
255172,1.0
124103,0.0
124106,1.0
255181,0.0
124111,1.0
255185,0.0
255187,0.0
255193,1.0
124122,0.0
255200,0.0
124130,0.0
255207,1.0
124136,1.0
255212,0.0
124141,1.0
255216,0.0
255218,1.0
255219,1.0
124149,1.0
255222,0.0
124151,0.0
255227,1.0
255229,0.0
124166,0.0
124169,1.0
255247,1.0
124178,0.0
255257,0.0
255263,1.0
124198,0.0
124201,1.0
124204,0.0
255280,0.0
255281,0.0
124213,1.0
255288,1.0
255289,1.0
124222,1.0
124223,0.0
124225,1.0
124230,1.0
124232,1.0
124236,1.0
255314,0.0
124245,1.0
255318,1.0
255322,0.0
255323,0.0
124252,0.0
124250,1.0
255332,0.0
124264,1.0
255339,0.0
255345,1.0
124275,0.0
124280,0.0
124287,1.0
255361,1.0
124293,1.0
255366,1.0
255369,1.0
255377,1.0
124313,1.0
124319,1.0
255398,0.0
